x,y,boh,name
4.8,302.3,10,gar2in
4.8,304.4,53,brosal
4.8,315.3,-1,swars2
4.8,416.4,-1,protpa
4.8,445.5,25,rinosy
4.8,482.2,34,rinosy
4.8,482.6,217,gustsu
4.8,487.8,43,soroaf
4.8,489.7,11,hybapr
4.8,491.9,27,rinosy
4.8,499.8,90,poular
4.81,300.52,17,cupasy
4.81,390.21,10,des2pa
4.82,222.38,205,ocotob
4.83,130.86,11,hybapr
4.85,85.95,18,guargr
4.86,246.82,26,cordla
4.88,115.13,11,ingama
4.89,353.75,18,acaldi
4.9,131.1,29,hybapr
4.9,301.1,27,pterro
4.9,491,211,protco
4.94,305.52,13,hybapr
4.95,248.79,17,calolo
5,103.2,-1,hybapr
5,134.7,26,hybapr
5,375.2,70,alsebl
5,404.6,-1,micoaf
5,461.8,22,calolo
5.1,14,53,tet2pa
5.1,32.9,18,hybapr
5.1,102.1,-1,nectci
5.1,111.4,41,virosu
5.1,125.4,55,faraoc
5.1,133.9,17,beilpe
5.1,136.4,116,faraoc
5.1,145.6,14,quaras
5.1,164.8,32,hybapr
5.1,205.4,19,faraoc
5.1,217.9,21,des2pa
5.1,274.9,11,alsebl
5.1,285.5,44,hybapr
5.1,330.2,43,maquco
5.1,335.4,39,beilpe
5.1,361.3,15,cou2cu
5.1,455.9,22,cordla
5.1,459.2,35,alsebl
5.1,487.4,24,rinosy
5.1,490.2,50,gar2ma
5.11,309.15,12,calolo
5.14,301.92,13,tet2pa
5.18,223.5,21,ingama
5.2,7.6,308,protte
5.2,17.5,28,tab1ro
5.2,22.3,77,soroaf
5.2,27.8,12,faraoc
5.2,37.1,420,tratas
5.2,44.8,86,hirttr
5.2,66.8,43,des2pa
5.2,69.8,108,oenoma
5.2,71.1,25,protpa
5.2,86.7,-1,hybapr
5.2,87.9,26,gar2ma
5.2,89.7,33,des2pa
5.2,123.2,65,poular
5.2,123.5,14,calolo
5.2,151,45,beilpe
5.2,166.2,19,hirttr
5.2,186.1,48,des2pa
5.2,187.9,24,hybapr
5.2,188.5,-1,psycma
5.2,190.2,37,hybapr
5.2,201.2,33,des2pa
5.2,207.9,10,hybapr
5.2,231,51,beilpe
5.2,245.3,15,sloate
5.2,251.8,21,gar2in
5.2,275.4,16,alsebl
5.2,275.6,111,oenoma
5.2,311.4,16,virose
5.2,383.5,96,cordla
5.2,421.9,29,des2pa
5.2,428.1,33,tachve
5.2,430.4,17,cestme
5.2,432,47,swars2
5.2,465.9,123,poular
5.21,130.68,20,hybapr
5.25,50.81,21,calolo
5.26,353.9,155,tremmi
5.3,57.8,12,hybapr
5.3,77.2,27,hybapr
5.3,101.2,27,guargu
5.3,126.2,26,des2pa
5.3,162,86,faraoc
5.3,178,-1,hybapr
5.3,204.6,21,alsebl
5.3,208.3,47,hybapr
5.3,240.7,25,hybapr
5.3,243.8,45,gar2in
5.3,246.1,43,ingaum
5.3,246.6,13,psycma
5.3,267.8,34,maquco
5.3,269.1,236,guatdu
5.3,297.9,27,protpa
5.3,309.4,93,swars2
5.3,313.3,59,cou2cu
5.3,323.9,74,maquco
5.3,355.4,46,hybapr
5.3,384.5,378,virose
5.3,385.3,28,faraoc
5.3,390.5,21,faraoc
5.3,395.5,28,hybapr
5.3,407.1,360,zantpr
5.3,431.4,28,eugega
5.3,444.6,-1,hybapr
5.3,452,55,perexa
5.3,454.5,26,hirttr
5.3,463.9,20,simaam
5.3,482.5,23,rinosy
5.3,494.8,16,des2pa
5.31,124.06,17,calolo
5.34,114.14,12,ingath
5.37,115.92,14,tet2pa
5.38,16.72,28,acaldi
5.38,20.68,12,des2pa
5.4,18.6,18,hybapr
5.4,36.5,108,virose
5.4,140.2,28,des2pa
5.4,152.2,101,tab2ar
5.4,175.4,18,mourmy
5.4,204.8,86,protpa
5.4,213.1,-1,hybapr
5.4,251.9,26,des2pa
5.4,267.5,16,hybapr
5.4,326.1,72,faraoc
5.4,351.5,77,cordla
5.4,357,-1,hybapr
5.4,385.1,16,mourmy
5.4,427.7,13,herrpu
5.4,437.9,17,rinosy
5.4,497.4,54,alsebl
5.41,269.72,16,hybapr
5.42,472.29,16,beilpe
5.45,190.69,40,hybapr
5.45,436.11,16,anaxpa
5.46,317.99,90,cordbi
5.47,297.77,27,ocotce
5.49,115.13,12,pourbi
5.5,8,39,herrpu
5.5,48.9,55,pourbi
5.5,141.3,28,faraoc
5.5,166.2,16,swars2
5.5,212.6,23,cha2sc
5.5,226,14,hybapr
5.5,230.7,62,des2pa
5.5,256.8,85,faraoc
5.5,304.5,130,protpa
5.5,358,30,hybapr
5.5,471.5,27,rinosy
5.5,472.5,86,hirttr
5.5,479.1,27,rinosy
5.5,492.3,31,tri2pa
5.52,17.56,11,hybapr
5.54,193.33,11,psycma
5.57,159.12,22,poular
5.59,128.21,12,tet2pa
5.6,57.6,226,protte
5.6,82.4,114,oenoma
5.6,98,40,celtsc
5.6,101.8,28,hybapr
5.6,148.6,46,faraoc
5.6,149.2,22,laciag
5.6,257,340,tet2pa
5.6,257.6,44,hybapr
5.6,279.4,122,oenoma
5.6,288.8,29,sloate
5.6,307.2,54,pterro
5.6,337.2,158,gustsu
5.6,351.2,17,psycho
5.6,381.4,39,hybapr
5.6,403.5,93,chr2ar
5.6,427.3,26,tet2pa
5.6,444,18,anaxpa
5.6,464.8,27,alsebl
5.6,492.9,18,alsebl
5.62,74.9,12,protpa
5.63,408.83,20,faraoc
5.64,335.13,20,faraoc
5.64,485.61,11,hirttr
5.65,274.37,11,gar2in
5.66,270.38,13,hybapr
5.7,31.4,27,acaldi
5.7,32.7,27,stylst
5.7,33.1,27,hybapr
5.7,93.6,66,simaam
5.7,112,20,calolo
5.7,173.4,38,hybapr
5.7,227.2,84,loncla
5.7,273.9,16,alsebl
5.7,306.9,134,nectci
5.7,340.1,80,alsebl
5.7,357.5,105,heisco
5.7,411.4,-1,hassfl
5.7,420.8,20,faraoc
5.7,484.8,42,swars2
5.7,495.3,31,swars2
5.71,151.78,10,tri2tu
5.71,391.11,10,gar2ma
5.76,204.09,-1,ingath
5.79,469.12,12,hybapr
5.8,89.2,12,des2pa
5.8,117.4,28,cordla
5.8,118.6,-1,hybapr
5.8,119,44,soroaf
5.8,188.9,29,beilpe
5.8,192,30,mourmy
5.8,197,47,randar
5.8,219.5,-1,chr2ar
5.8,252.1,18,tet2pa
5.8,253.5,22,hybapr
5.8,296.7,18,swars2
5.8,303.6,17,hybapr
5.8,307.4,18,tet2pa
5.8,322.6,57,faraoc
5.8,328,121,poular
5.8,340.8,103,pterro
5.8,377.1,70,protpa
5.8,399.3,94,faraoc
5.8,448.4,245,tab2ar
5.8,473.3,26,hirttr
5.8,482.5,22,hybapr
5.84,268.98,11,hybapr
5.85,246.13,11,psycma
5.86,165.56,12,hybapr
5.89,26.93,-1,guargu
5.9,10.4,-1,swars2
5.9,75.4,107,faraoc
5.9,94.3,42,hybapr
5.9,104.2,59,protpa
5.9,108.1,34,hybapr
5.9,112.85,14,calolo
5.9,114.5,57,virosu
5.9,127.2,29,hybapr
5.9,154.1,80,hirttr
5.9,167.1,80,sipacr
5.9,193,32,mourmy
5.9,217.2,64,alsebl
5.9,226.4,26,ery2pa
5.9,251.9,-1,alsebl
5.9,299.2,17,gar2in
5.9,303,89,beilpe
5.9,326.58,35,paligu
5.9,372.6,107,heisco
5.9,431.1,178,apeime
5.9,438.9,83,socrex
5.9,462.9,-1,hybapr
5.9,471.48,10,poular
5.9,485.9,247,chr2ar
5.9,497.6,15,des2pa
5.92,443.97,11,des2pa
6,74.4,32,mourmy
6,124.7,45,tab2ar
6,163.6,27,des2pa
6,186.5,31,gar2ma
6,189.5,41,poutre
6,227,38,swars2
6,301.1,90,faraoc
6,313.6,18,des2pa
6,368.7,82,faraoc
6,392.9,22,faraoc
6,415.3,-1,alsebl
6,487.5,32,tri2tu
6,493.5,16,mourmy
6.05,470.12,16,calolo
6.06,237.43,22,simaam
6.08,140.86,19,des2pa
6.09,253.48,13,micone
6.1,5.3,66,hirttr
6.1,31.49,13,faraoc
6.1,99.9,18,hirttr
6.1,112.35,13,calolo
6.1,119.09,30,hirttr
6.1,240.4,39,swars2
6.1,248.3,36,protpa
6.1,256.2,24,mourmy
6.1,260.9,60,des2pa
6.1,356.9,37,hybapr
6.1,399.9,21,chr2ar
6.1,416.3,27,protpa
6.1,426.4,52,faraoc
6.1,429.2,43,protpa
6.13,74.79,11,guarsp
6.14,223.56,23,protco
6.14,356.42,13,poutre
6.16,232.89,12,calolo
6.17,427.52,11,faraoc
6.18,121.6,12,poular
6.2,9.7,20,chr2ar
6.2,35.2,22,des2pa
6.2,56.2,18,alsebl
6.2,102,49,aspicr
6.2,111.76,13,pourbi
6.2,131.3,31,hybapr
6.2,183.1,71,faraoc
6.2,211.5,21,hybapr
6.2,276.2,81,beilpe
6.2,282.5,50,swars2
6.2,336.5,34,sipapa
6.2,355.1,24,hybapr
6.2,426.6,-1,micone
6.2,441.7,31,anaxpa
6.2,455.4,26,hybapr
6.2,493.1,33,protpa
6.22,357.8,11,alsebl
6.3,2,26,calolo
6.3,87.8,26,hybapr
6.3,120.5,48,protpa
6.3,121.9,21,hybapr
6.3,193.7,26,mourmy
6.3,200.7,39,calolo
6.3,227,16,des2pa
6.3,229.2,22,des2pa
6.3,343.6,133,pterro
6.3,374.9,73,zantp1
6.3,392.8,14,hybapr
6.3,395.1,23,faraoc
6.3,404.3,80,brosal
6.3,404.8,30,alsebl
6.3,424.5,-1,cassel
6.3,468.7,64,calolo
6.3,484.1,-1,rinosy
6.3,489.4,23,loncla
6.33,439.57,14,anaxpa
6.4,17.7,25,tab1ro
6.4,22.2,53,brosal
6.4,108.8,148,poular
6.4,120.8,18,cordla
6.4,146.6,12,calolo
6.4,167.9,235,alsebl
6.4,179.1,15,gar2in
6.4,194.2,61,des2pa
6.4,209.7,12,des2pa
6.4,214.2,108,oenoma
6.4,244,17,cupasy
6.4,269.1,49,alsebl
6.4,286.6,138,ast1st
6.4,313.7,255,protte
6.4,339.8,18,eugega
6.4,384.5,51,faraoc
6.4,406.6,32,des2pa
6.4,475.1,17,tri2tu
6.4,481,29,tachve
6.44,259.76,10,calolo
6.45,74.35,11,hybapr
6.48,129.69,36,cordla
6.5,79.2,25,calolo
6.5,153.7,35,faraoc
6.5,178.7,28,nectci
6.5,201.6,162,ocotob
6.5,225.2,19,cupasy
6.5,301.1,20,hybapr
6.5,313.6,15,des2pa
6.5,425.3,27,alsebl
6.5,454.7,14,quaras
6.54,473.53,13,calolo
6.55,203.3,-1,ingath
6.59,202.15,29,tab2ar
6.59,462.13,12,tet2pa
6.6,12.6,21,hybapr
6.6,20.1,16,ingama
6.6,122.2,48,faraoc
6.6,125.2,17,hybapr
6.6,206,109,ingath
6.6,237.9,44,tri2tu
6.6,253.4,25,tet2pa
6.6,254.54,12,hybapr
6.6,264.7,22,swars2
6.6,265.8,56,des2pa
6.6,317,32,cou2cu
6.6,406.9,34,pterro
6.6,409.4,13,tachve
6.6,433.2,27,rinosy
6.6,438.8,28,anaxpa
6.6,465.8,-1,tet2pa
6.6,499.8,21,heisco
6.64,237.36,16,ade1tr
6.66,207.23,17,chr1ec
6.66,253.89,15,tet2pa
6.67,236.91,12,guatdu
6.69,119.58,-1,calolo
6.69,238.11,-1,micoaf
6.69,271.18,18,hybapr
6.7,9.7,30,faraoc
6.7,28.7,16,soroaf
6.7,35.5,511,zantbe
6.7,49.5,-1,hybapr
6.7,71.1,140,drypst
6.7,72.74,12,ery2ma
6.7,116.3,23,calolo
6.7,148.4,-1,hybapr
6.7,182.1,35,hybapr
6.7,187.5,49,eugega
6.7,191.1,18,alsebl
6.7,250.6,23,eugeoe
6.7,257.3,23,tri2tu
6.7,289.7,64,faraoc
6.7,301.8,39,heisco
6.7,317.9,17,soroaf
6.7,340.5,44,virose
6.7,341,539,zantbe
6.7,343,66,ocotpu
6.7,404.5,49,faraoc
6.7,429.4,52,beilpe
6.7,453,267,virose
6.76,439.6,10,anaxpa
6.77,466.61,11,picrla
6.78,245.21,10,psycma
6.78,363.36,38,ingath
6.8,29.2,12,solast
6.8,169.6,21,mourmy
6.8,240.2,137,sloate
6.8,364.1,195,virose
6.8,402.1,14,mourmy
6.8,412,36,faraoc
6.8,483.1,83,poular
6.8,499.7,381,cordbi
6.88,360.87,44,faraoc
6.9,52.4,35,guetfo
6.9,62.3,46,alsebl
6.9,76,24,sipapa
6.9,99.3,-1,hybapr
6.9,159.2,-1,eugeco
6.9,247.3,42,gar2in
6.9,252.3,120,ingath
6.9,299.2,923,tab1gu
6.9,346,22,mourmy
6.9,401.7,26,alsebl
6.9,442,13,anaxpa
6.9,442.7,124,socrex
6.9,445.8,39,picrla
6.9,454.7,27,maquco
6.9,461.4,141,termam
6.92,446.25,44,socrex
6.94,471.63,16,calolo
6.95,270.13,18,hybapr
6.97,146.78,13,micone
6.99,203.9,17,chr2ar
7,27.6,36,alsebl
7,149.4,20,hybapr
7,219.3,92,simaam
7,250.9,26,hybapr
7,270.5,-1,gar2in
7,334.6,116,quaras
7,339.8,16,des2pa
7,374.1,110,micoar
7,399.1,146,zantpr
7,409.3,49,faraoc
7,415.6,18,faraoc
7,424.8,248,cordbi
7,425.1,12,tet2pa
7,436.5,31,anaxpa
7,438.6,23,anaxpa
7,439.5,35,anaxpa
7,442.3,25,anaxpa
7,444.8,18,rinosy
7,459.2,63,hirttr
7,459.5,42,hybapr
7,468.1,65,eugeco
7,480.8,17,calolo
7,488.5,30,hybapr
7,491,14,guargu
7.03,235.5,32,calolo
7.04,79.18,20,malmsp
7.06,115.49,24,sympgl
7.08,251.93,12,mourmy
7.1,39.9,75,oenoma
7.1,68.9,50,des2pa
7.1,122.87,11,des2pa
7.1,138.4,-1,oenoma
7.1,145.6,11,mourmy
7.1,152.2,27,alsebl
7.1,175.4,18,hybapr
7.1,184.7,28,hirttr
7.1,207.9,24,cupasy
7.1,230.6,264,ingama
7.1,298.5,40,des2pa
7.1,365.2,53,faraoc
7.1,428.7,35,faraoc
7.1,448.5,18,eugeoe
7.1,450.8,52,tet2pa
7.1,484.7,11,hybapr
7.11,182.98,11,micone
7.12,152.35,13,alsebl
7.16,193.6,12,hybapr
7.16,306.02,13,calolo
7.19,271.11,16,nectpu
7.2,4.1,-1,pourbi
7.2,35.8,70,poular
7.2,71.7,20,calolo
7.2,72.3,34,alsebl
7.2,90.1,50,pterro
7.2,100.2,22,hybapr
7.2,107.9,26,des2pa
7.2,118.1,28,des2pa
7.2,119.3,-1,chr2ca
7.2,124.2,-1,hybapr
7.2,171.5,123,guarsp
7.2,210.7,56,simaam
7.2,216.9,33,pterro
7.2,217.4,42,caseco
7.2,232.8,78,protco
7.2,272.9,23,des2pa
7.2,341.4,-1,des2pa
7.2,352.1,26,chr2ar
7.2,369.9,42,hybapr
7.2,377.5,123,oenoma
7.2,388.8,34,protpa
7.2,393.8,10,alsebl
7.2,450.3,38,mourmy
7.2,478.1,159,ast1st
7.2,480.1,17,pterro
7.2,492.7,49,ingath
7.23,114.07,16,calolo
7.24,71.4,12,ingath
7.26,127.85,10,guarsp
7.27,295.5,39,simaam
7.27,439.32,15,anaxpa
7.3,4.8,26,beilpe
7.3,75.8,24,cupasy
7.3,85.6,170,guatdu
7.3,91.8,71,simaam
7.3,132.7,150,guetfo
7.3,135.1,100,poular
7.3,153.7,21,faraoc
7.3,244.9,80,faraoc
7.3,265.7,62,protpa
7.3,270.3,26,alsebl
7.3,354.7,29,des2pa
7.3,385.9,32,faraoc
7.3,393.9,64,protte
7.3,416.6,48,faraoc
7.3,427.1,21,rinosy
7.3,430.4,16,protpa
7.3,437.7,28,anaxpa
7.3,444.2,27,rinosy
7.34,244.3,11,mourmy
7.35,219.56,10,mourmy
7.37,220.87,39,bactc1
7.38,327.05,153,jac1co
7.4,12.6,14,calolo
7.4,12.8,54,tet2pa
7.4,32.8,-1,malmsp
7.4,36,201,virose
7.4,114.3,19,calolo
7.4,175.1,50,faraoc
7.4,190.7,26,protpa
7.4,194.8,21,faraoc
7.4,197.5,16,sympgl
7.4,218.5,28,caseco
7.4,223.5,31,hybapr
7.4,280.2,187,tri2tu
7.4,390.4,21,alsebl
7.4,395.9,-1,cassel
7.4,413.2,235,zantbe
7.4,424,15,protte
7.4,441.4,16,anaxpa
7.4,457.8,32,beilpe
7.4,469.2,469,protte
7.42,444.78,10,anaxpa
7.43,296.32,30,bactc1
7.44,236.16,21,calolo
7.48,160.25,19,psycho
7.48,357.86,20,tachve
7.49,289.64,-1,ocotpu
7.5,121.3,36,protco
7.5,166.9,14,hybapr
7.5,216.8,17,simaam
7.5,238.9,20,hybapr
7.5,241.9,37,hybapr
7.5,254,23,hybapr
7.5,257.2,59,micoaf
7.5,365.4,14,mourmy
7.5,401.1,22,mourmy
7.5,407.1,54,tet2pa
7.5,423.6,99,tachve
7.5,427.3,15,tet2pa
7.5,437.8,32,hybapr
7.5,451.2,21,pterro
7.5,452.3,33,rinosy
7.51,249.73,14,tet2pa
7.52,64.12,18,protpa
7.52,260.36,21,calolo
7.54,355.53,-1,alsebl
7.55,208.45,35,guatdu
7.58,117.85,11,calolo
7.58,272.82,10,tet2pa
7.6,46.6,28,cupasy
7.6,52,-1,laciag
7.6,56.9,40,alsebl
7.6,91.7,42,hybapr
7.6,92,12,micoaf
7.6,96.7,51,faraoc
7.6,108.6,321,zantp1
7.6,166.9,-1,hybapr
7.6,217.2,48,tet2pa
7.6,233.4,52,guargu
7.6,244.9,119,drypst
7.6,270.6,15,gar2in
7.6,273.6,60,cordla
7.6,278.8,20,swars2
7.6,286.9,20,ormoma
7.6,292.7,110,oenoma
7.6,305.8,61,cou2cu
7.6,308,11,hybapr
7.6,356.58,19,calolo
7.6,367.3,36,hybapr
7.6,375.8,521,zantbe
7.6,391.8,31,hybapr
7.6,401.3,47,swars2
7.6,403.3,25,faraoc
7.6,419.5,16,alsebl
7.61,205.15,16,micoaf
7.64,125.77,20,pterro
7.64,179.62,11,calolo
7.65,432.78,17,anaxpa
7.67,53.44,90,cecrin
7.67,73.56,13,alsebl
7.68,449.33,12,anaxpa
7.7,44.6,34,hybapr
7.7,89.9,31,cordla
7.7,121,15,cordla
7.7,128.2,166,faraoc
7.7,145.1,-1,swars2
7.7,205.8,20,maquco
7.7,206,72,sympgl
7.7,210.2,32,calolo
7.7,227.2,38,faraoc
7.7,264.1,-1,laetth
7.7,430.1,67,socrex
7.7,499.1,21,hybapr
7.71,326.89,14,cordal
7.75,307.34,17,psycma
7.8,9.2,34,tri2tu
7.8,21.1,23,caseac
7.8,73.2,29,faraoc
7.8,86.1,52,des2pa
7.8,148.7,17,gar2in
7.8,149.2,24,hybapr
7.8,152.9,15,quaras
7.8,205.6,14,tet2pa
7.8,356.2,15,faraoc
7.8,431.9,59,socrex
7.8,440.7,30,anaxpa
7.8,449.1,20,mourmy
7.8,457.9,30,chr1ec
7.8,481.1,19,herrpu
7.8,494.7,21,mourmy
7.87,142.8,11,micone
7.9,24.4,55,hirttr
7.9,58.5,46,faraoc
7.9,64.6,22,hybapr
7.9,92,598,jac1co
7.9,123.6,40,faraoc
7.9,152.1,285,quaras
7.9,163.9,110,swars2
7.9,167.2,-1,sloate
7.9,192.1,-1,hybapr
7.9,203,12,hybapr
7.9,219.3,20,mourmy
7.9,225.8,65,simaam
7.9,230.1,-1,herrpu
7.9,250.5,32,hybapr
7.9,255.4,-1,tet2pa
7.9,284.1,66,mourmy
7.9,331.9,165,alsebl
7.9,353,71,chr2ar
7.9,413,11,alsebl
7.9,462.1,26,beilpe
7.98,210.13,14,calolo
7.99,112.34,29,drypst
8,30.7,64,soroaf
8,149.6,39,hybapr
8,162.4,15,hybapr
8,174,26,hybapr
8,177.6,37,des2pa
8,250.8,68,aspicr
8,306.9,19,beilpe
8,319.7,34,faraoc
8,336.88,12,ouralu
8,344.9,19,annoac
8,389.1,25,cupasy
8,395.3,96,cassel
8,447.8,12,anaxpa
8.05,63.31,12,hybapr
8.1,92.7,37,hybapr
8.1,171,28,hybapr
8.1,210.9,83,cordla
8.1,215.8,18,hybapr
8.1,230,46,herrpu
8.1,241.1,72,faraoc
8.1,266.2,15,des2pa
8.1,275.9,69,ocotce
8.1,300.1,122,faraoc
8.1,301.1,21,protpa
8.1,354.4,40,faraoc
8.1,375.8,32,protpa
8.1,381,84,protpa
8.1,403.5,46,mourmy
8.1,437.4,24,ouralu
8.1,439.4,82,tet2pa
8.1,451.3,-1,hybapr
8.1,477,80,des2pa
8.1,498.4,16,alsebl
8.11,140.81,14,hybapr
8.13,341.39,16,micone
8.13,359.43,40,micoar
8.16,173.04,13,calolo
8.16,257.17,18,hybapr
8.2,61.8,-1,hybapr
8.2,89.5,53,alsebl
8.2,95.1,62,unonpi
8.2,136.9,33,gar2in
8.2,186.9,24,swars2
8.2,235.9,15,sipapa
8.2,254.9,19,hybapr
8.2,404.4,36,faraoc
8.2,439.1,19,anaxpa
8.21,171.29,14,hirttr
8.23,357.09,15,tachve
8.24,127.85,27,calolo
8.3,2.4,40,acaldi
8.3,94.6,20,hybapr
8.3,190.2,35,hybapr
8.3,220.6,15,des2pa
8.3,270.9,40,mourmy
8.3,308.3,-1,psycho
8.3,357.6,32,tet2pa
8.3,405.6,11,hybapr
8.3,411.3,26,hybapr
8.3,411.4,30,alsebl
8.3,436.7,25,anaxpa
8.3,443.3,-1,anaxpa
8.3,482.2,53,tri2tu
8.3,498.5,45,perexa
8.33,227.81,-1,protpa
8.33,306.17,12,calolo
8.39,173.67,13,calolo
8.39,201.49,14,calolo
8.4,93.3,55,hirttr
8.4,181.1,51,swars2
8.4,184.8,37,faraoc
8.4,278.4,67,alsebl
8.4,304.1,21,eugega
8.4,307.9,15,psycho
8.4,328.09,28,pri2co
8.4,344.6,17,des2pa
8.4,364,83,faraoc
8.4,385.8,91,protte
8.4,392.2,20,mourmy
8.4,395.1,330,tab2ar
8.4,407.8,111,pterro
8.4,415.2,24,hybapr
8.4,465.1,36,hirttr
8.4,468.3,-1,stylst
8.4,488.6,33,perexa
8.42,110.65,14,hybapr
8.47,0.67,14,des2pa
8.5,84.4,-1,chr2ar
8.5,110.9,147,apeime
8.5,118.1,37,des2pa
8.5,165.3,18,beilpe
8.5,237.8,29,des2pa
8.5,303.6,33,faraoc
8.5,352.2,-1,tachve
8.5,362.1,17,alsebl
8.5,400.7,18,faraoc
8.5,405.7,15,faraoc
8.5,432.8,67,socrex
8.5,434.3,296,protpa
8.5,444.8,34,gar2ma
8.5,474.4,-1,tet2pa
8.5,480.4,13,hirttr
8.5,484.1,46,pentma
8.53,264.74,14,calolo
8.53,314.19,14,tachve
8.57,80.77,18,protpa
8.6,35.8,27,hybapr
8.6,40.9,31,des2pa
8.6,42,24,chr1ec
8.6,47.4,53,protco
8.6,54.5,-1,hybapr
8.6,57.2,34,pentma
8.6,212.5,27,guargu
8.6,215.2,13,ocotce
8.6,216.7,50,maquco
8.6,223.3,149,ingath
8.6,241.9,24,mourmy
8.6,247.4,296,heisco
8.6,313.8,39,tet2pa
8.6,319.5,69,alibed
8.6,339.6,213,apeiti
8.6,390.5,45,ingasa
8.6,403.7,20,faraoc
8.6,418.8,59,faraoc
8.6,440.9,36,anaxpa
8.6,497.2,13,psycch
8.61,246.3,15,stylst
8.65,115.84,10,ingaqu
8.65,120.16,16,calolo
8.65,271.03,11,laciag
8.67,279.47,12,laciag
8.68,81.18,11,hybapr
8.7,8.8,19,tachve
8.7,29.7,89,faraoc
8.7,52.7,31,beilpe
8.7,194.8,38,faraoc
8.7,244.8,25,hybapr
8.7,250.9,13,alsebl
8.7,341.8,56,pla2el
8.7,371.4,26,des2pa
8.7,384.9,22,heisco
8.7,421.5,19,alsebl
8.7,447.3,26,anaxpa
8.7,490.7,82,faraoc
8.71,63.1,16,faraoc
8.72,208.8,-1,alsebl
8.72,492.09,14,faraoc
8.75,84.28,28,calolo
8.76,216.91,10,micone
8.77,466.82,14,unonpi
8.79,356.89,47,acaldi
8.8,27,182,loncla
8.8,76,27,protpa
8.8,87.1,32,des2pa
8.8,91.9,63,faraoc
8.8,312.4,24,des2pa
8.8,339.7,93,apeime
8.8,352,483,zantbe
8.8,381.1,56,soroaf
8.8,388.9,11,mourmy
8.8,410,-1,alsebl
8.8,412.7,42,pterro
8.8,446.4,22,hybapr
8.8,452.4,56,swars2
8.8,468.1,30,hybapr
8.8,488.8,333,cordbi
8.8,491.3,26,guargu
8.8,499.1,25,rinosy
8.81,225.45,14,alsebl
8.9,14.2,20,picrla
8.9,28.9,10,swars2
8.9,32.8,124,sipacr
8.9,46.6,27,hirttr
8.9,85.2,-1,faraoc
8.9,95.5,25,des2pa
8.9,112.5,23,unonpi
8.9,124.6,23,faraoc
8.9,143.1,37,beilpe
8.9,150.2,12,hybapr
8.9,168,115,heisco
8.9,189.1,24,hybapr
8.9,193.4,28,hybapr
8.9,212.6,27,taline
8.9,234,23,tri2tu
8.9,402.5,105,sterap
8.9,402.6,36,faraoc
8.9,402.8,57,poutre
8.9,421.5,21,des2pa
8.9,434.2,51,socrex
8.9,435.6,22,anaxpa
8.9,438.7,305,chr2ar
8.9,469.3,23,guarsp
8.91,10.18,15,calolo
8.92,249.25,10,mourmy
8.93,210.53,14,cupasy
8.97,444.55,12,anaxpa
8.98,112.04,15,tab2ar
9,19.1,16,chr1ec
9,23.1,96,randar
9,26.4,14,hybapr
9,36.9,27,des2pa
9,69.6,26,hybapr
9,148.3,13,guarsp
9,159.6,393,apeime
9,164.2,27,mourmy
9,174.8,28,guargu
9,176.9,20,alsebl
9,179.4,27,calolo
9,201,21,hybapr
9,216.9,66,protpa
9,229.3,31,taline
9,234.2,24,hybapr
9,239.1,37,ingago
9,266.7,53,alsebl
9,302,45,gar2in
9,307.5,21,tet2pa
9,311.7,95,poular
9,325.9,61,faraoc
9,348.3,16,annoac
9,351.8,27,des2pa
9,426.5,-1,rinosy
9,429.9,102,socrex
9,440.8,23,anaxpa
9.06,11.75,11,hybapr
9.09,113.51,47,ingas1
9.09,135.33,12,calolo
9.1,26.7,68,maytsc
9.1,67.8,46,protpa
9.1,72,60,heisco
9.1,79.7,27,protpa
9.1,124.2,44,faraoc
9.1,200.2,40,guatdu
9.1,212.5,35,calolo
9.1,225.2,50,beilpe
9.1,233.1,29,hybapr
9.1,249.6,89,faraoc
9.1,269.1,36,hybapr
9.1,272.2,27,calolo
9.1,404.1,55,faraoc
9.1,429.5,18,calolo
9.1,445.2,76,chr1ec
9.1,458.8,21,rinosy
9.1,465.5,39,chr1ec
9.11,169.57,10,calolo
9.11,283.41,17,ocotce
9.13,177.61,13,micone
9.14,77.13,51,pourbi
9.14,123.69,-1,des2pa
9.19,126.99,13,pourbi
9.2,24.9,-1,beilpe
9.2,48,124,faraoc
9.2,112.9,518,jac1co
9.2,187.2,28,gar2in
9.2,240.2,13,guatdu
9.2,250.7,72,ingago
9.2,261.3,40,pterro
9.2,265.7,58,hybapr
9.2,279.7,40,des2pa
9.2,287.2,93,swars2
9.2,426.1,-1,cappfr
9.2,427,25,gar2in
9.2,441.5,13,anaxpa
9.2,450.5,16,hirttr
9.2,496.9,47,tachve
9.21,84.45,14,des2pa
9.22,285.7,10,alsebl
9.23,219.56,-1,bactc1
9.25,165.42,11,cupasy
9.25,424.72,10,faraoc
9.28,477.69,11,guargu
9.29,229.6,-1,alsebl
9.3,25.4,54,guatdu
9.3,45.6,142,socrex
9.3,47.7,27,ouralu
9.3,68.2,37,faraoc
9.3,105,57,virose
9.3,175.8,30,micone
9.3,188.6,41,gar2in
9.3,197.7,539,pri2co
9.3,208.9,84,micoaf
9.3,216.4,12,gar2in
9.3,259.6,12,alsebl
9.3,267.2,56,beilpe
9.3,285.1,32,simaam
9.3,305.9,26,swars2
